#E EFF Epot Ekin Eint Eext
3.550869379462347e+00 2.919531365965303e+00 1.257497932527997e+00 2.293371446934350e+00 1.322220866862991e-01 1.125275845841698e+00
3.358537761754243e+00 3.136651780869886e+00 1.283396048162885e+00 2.075141713591357e+00 1.271081469487191e-01 1.156287901214166e+00
2.858764492281601e+00 3.645905857942181e+00 1.285663896340752e+00 1.573100595940849e+00 1.237635561469517e-01 1.161900340193800e+00
3.000997716456522e+00 3.708035641299095e+00 1.282200929680954e+00 1.718796786775569e+00 1.307380523024137e-01 1.151462877378540e+00
3.511963172591555e+00 3.207808701931152e+00 1.282088562068615e+00 2.229874610522940e+00 1.356056433802162e-01 1.146482918688398e+00
3.129344656925913e+00 3.085385645603014e+00 1.263952138402044e+00 1.865392518523870e+00 1.158058512062449e-01 1.148146287195799e+00
3.048518015162496e+00 3.594892994630977e+00 1.259230560389715e+00 1.789287454772780e+00 1.320485882476306e-01 1.127181972142084e+00
3.492391506008789e+00 2.743662838719852e+00 1.260967693156010e+00 2.231423812852779e+00 1.222349195864367e-01 1.138732773569573e+00
3.347410707727103e+00 2.803424010726321e+00 1.280542044132454e+00 2.066868663594649e+00 1.136589304580211e-01 1.166883113674433e+00
3.044830374628177e+00 3.411561306366001e+00 1.290031386931376e+00 1.754798987696801e+00 1.221771472991748e-01 1.167854239632201e+00
3.312867645595191e+00 3.733054348198004e+00 1.257061746752236e+00 2.055805898842956e+00 1.464297894082875e-01 1.110631957343948e+00
3.248959727221466e+00 3.291490449711782e+00 1.302944189325055e+00 1.946015537896411e+00 1.245604975523189e-01 1.178383691772736e+00
3.131055206779899e+00 3.672454008420783e+00 1.314076370381965e+00 1.816978836397934e+00 1.337313041975651e-01 1.180345066184399e+00
3.108886524816142e+00 3.657117737542483e+00 1.315543115560264e+00 1.793343409255877e+00 1.316081883967432e-01 1.183934927163521e+00
3.176947385185522e+00 3.467609505632445e+00 1.261455934114395e+00 1.915491451071127e+00 1.315399508755540e-01 1.129915983238841e+00
3.245334276729069e+00 3.387579336239631e+00 1.306442150432824e+00 1.938892126296245e+00 1.296882719479378e-01 1.176753878484887e+00
3.234081536875744e+00 2.827222054614739e+00 1.269717148212215e+00 1.964364388663529e+00 1.104838184096993e-01 1.159233329802515e+00
3.599475669544212e+00 2.877057289959938e+00 1.264014959769612e+00 2.335460709774600e+00 1.297158644444248e-01 1.134299095325188e+00
3.477297459652082e+00 2.909752158811822e+00 1.297374103377216e+00 2.179923356274866e+00 1.224579809845045e-01 1.174916122392713e+00
3.239249235268930e+00 3.463073571320647e+00 1.274340364399096e+00 1.964908870869833e+00 1.337382853379167e-01 1.140602079061179e+00
3.325082763399199e+00 3.033341660106854e+00 1.275644295123564e+00 2.049438468275635e+00 1.222075819949261e-01 1.153436713128638e+00
3.367883769408016e+00 3.123977810096360e+00 1.284912381714065e+00 2.082971387693951e+00 1.260554453013337e-01 1.158856936412732e+00
3.462817141936052e+00 3.287039233814580e+00 1.274609457187503e+00 2.188207684748549e+00 1.363598798605102e-01 1.138249577326993e+00
3.321063801716341e+00 2.780567959565708e+00 1.271281671045702e+00 2.049782130670639e+00 1.146594624449128e-01 1.156622208600789e+00
2.629606605302695e+00 4.493087381476272e+00 1.264239265761942e+00 1.365367339540752e+00 1.458358984622319e-01 1.118403367299710e+00
3.377074299258664e+00 3.104795542656503e+00 1.286464709037961e+00 2.090609590220703e+00 1.272554836139680e-01 1.159209225423993e+00
3.436581838138137e+00 3.109840094575744e+00 1.260662144277822e+00 2.175919693860315e+00 1.318934600184192e-01 1.128768684259402e+00
3.207013502908223e+00 3.764951106373751e+00 1.295871884146352e+00 1.911141618761870e+00 1.395861092889243e-01 1.156285774857428e+00
3.688599498986828e+00 3.144357689743289e+00 1.257777550406763e+00 2.430821948580066e+00 1.432974948707981e-01 1.114480055535965e+00
3.268711085322057e+00 3.102165087912877e+00 1.278553354749346e+00 1.990157730572711e+00 1.205154080784126e-01 1.158037946670932e+00
3.344822198221031e+00 3.293325155805820e+00 1.277108972645440e+00 2.067713225575592e+00 1.314065839766511e-01 1.145702388668790e+00
3.445553084908474e+00 3.638941917062882e+00 1.279909615256246e+00 2.165643469652228e+00 1.492966496337093e-01 1.130612965622537e+00
3.399269839391778e+00 3.159813606334133e+00 1.285263408600432e+00 2.114006430791346e+00 1.287800828381103e-01 1.156483325762322e+00
3.407466111395352e+00 3.355114171804478e+00 1.311768482673963e+00 2.095697628721390e+00 1.334708438803810e-01 1.178297638793582e+00
3.299171758900141e+00 3.117401550250952e+00 1.243042662145844e+00 2.056129096754296e+00 1.275357240788407e-01 1.115506938067004e+00
3.518336003035739e+00 3.005481321436408e+00 1.249982430781321e+00 2.268353572254418e+00 1.332744517812296e-01 1.116707979000091e+00
3.112671016232559e+00 3.232059101220818e+00 1.265216222474296e+00 1.847454793758263e+00 1.210434623213428e-01 1.144172760152954e+00
2.424368728413054e+00 4.991174051285434e+00 1.291756361477788e+00 1.132612366935266e+00 1.504706408983086e-01 1.141285720579479e+00
3.290815571465880e+00 3.538939287599317e+00 1.236870479332743e+00 2.053945092133137e+00 1.415144142214188e-01 1.095356065111324e+00
3.413097474157404e+00 3.405907784552028e+00 1.280055685630178e+00 2.133041788527227e+00 1.382867903608808e-01 1.141768895269296e+00
3.359505012267289e+00 3.465895161273360e+00 1.264556125761501e+00 2.094948886505788e+00 1.409850271249984e-01 1.123571098636503e+00
3.523620781015894e+00 2.745778270946982e+00 1.208109188272730e+00 2.315511592743164e+00 1.280634498292818e-01 1.080045738443447e+00
3.200881275062420e+00 2.684796041387490e+00 1.254220671110400e+00 1.946660603952021e+00 1.062455547735510e-01 1.147975116336848e+00
3.131057717440564e+00 3.341447282347524e+00 1.257809156686218e+00 1.873248560754346e+00 1.242802224152783e-01 1.133528934270940e+00
3.285516215900010e+00 3.031986524307188e+00 1.273926383402919e+00 2.011589832497091e+00 1.204795491006988e-01 1.153446834302220e+00
3.146758123005744e+00 3.318622355929794e+00 1.267527184609341e+00 1.879230938396404e+00 1.247493745738184e-01 1.142777810035522e+00
3.397572401587794e+00 3.315630573175941e+00 1.292002748182073e+00 2.105569653405721e+00 1.361722800817369e-01 1.155830468100336e+00
3.523410698013604e+00 3.448739985204767e+00 1.271531188987206e+00 2.251879509026398e+00 1.436706621679555e-01 1.127860526819251e+00
3.368820267473703e+00 3.406970225722215e+00 1.300113053553940e+00 2.068707213919763e+00 1.346593386247019e-01 1.165453714929238e+00
2.912304661590396e+00 4.397083128271347e+00 1.292817560161097e+00 1.619487101429300e+00 1.514118314472918e-01 1.141405728713805e+00
3.521602559616754e+00 2.850070445874403e+00 1.228342593956188e+00 2.293259965660566e+00 1.281122880174249e-01 1.100230305938763e+00
3.242717072138956e+00 3.140026377999022e+00 1.274083208718038e+00 1.968633863420918e+00 1.230678194865553e-01 1.151015389231482e+00
3.619954259932619e+00 2.992136808815923e+00 1.266627286551264e+00 2.353326973381355e+00 1.341378422307291e-01 1.132489444320534e+00
3.646343840065606e+00 2.567836355312963e+00 1.208438496439733e+00 2.437905343625873e+00 1.272891418750388e-01 1.081149354564695e+00
3.298025079662573e+00 2.963051963440166e+00 1.254884581552393e+00 2.043140498110179e+00 1.198192885882181e-01 1.135065292964174e+00
3.332245610825898e+00 3.305571693068245e+00 1.309753033100866e+00 2.022492577725031e+00 1.290910298041970e-01 1.180662003296669e+00
2.930344217075584e+00 3.838219356039263e+00 1.296974320032977e+00 1.633369897042607e+00 1.298873259651934e-01 1.167086994067783e+00
3.417689081635110e+00 2.912232496409087e+00 1.293010689346019e+00 2.124678392289090e+00 1.203989914294368e-01 1.172611697916582e+00
3.109740934178134e+00 3.705333268485334e+00 1.275515136084780e+00 1.834225798093354e+00 1.357059838445443e-01 1.139809152240236e+00
3.261034531265427e+00 3.286886960112020e+00 1.268898499685285e+00 1.992136031580142e+00 1.271598809739276e-01 1.141738618711357e+00
3.033093015371298e+00 3.623058645077733e+00 1.305485323207488e+00 1.727607692163809e+00 1.260149856328162e-01 1.179470337574673e+00
3.125065436362445e+00 3.589794404756392e+00 1.270176455344814e+00 1.854888981017631e+00 1.324924763470140e-01 1.137683978997800e+00
3.203064038714242e+00 3.401166986188379e+00 1.273253244661041e+00 1.929810794053201e+00 1.293055221500262e-01 1.143947722511015e+00
3.022113661928593e+00 3.587890176268829e+00 1.293289989949074e+00 1.728823671979519e+00 1.256321034882994e-01 1.167657886460774e+00
3.585284641599389e+00 3.296249100602166e+00 1.251132496969414e+00 2.334152144629975e+00 1.453130300473428e-01 1.105819466922071e+00
3.398392447143533e+00 3.046358228115165e+00 1.258438719138623e+00 2.139953728004910e+00 1.269257431937058e-01 1.131512975944917e+00
3.465029292303190e+00 3.518371728348289e+00 1.251854338814591e+00 2.213174953488599e+00 1.477394891138682e-01 1.104114849700722e+00
2.534948377367619e+00 4.877200414780065e+00 1.261132950484295e+00 1.273815426883324e+00 1.545830924096389e-01 1.106549858074656e+00
3.228817873732338e+00 3.629824967836743e+00 1.306464011524286e+00 1.922353862208052e+00 1.353668301156158e-01 1.171097181408669e+00
3.326892996095059e+00 2.940056349131181e+00 1.263808702553296e+00 2.063084293541763e+00 1.203783805881548e-01 1.143430321965140e+00
3.331923154260115e+00 3.283407110175020e+00 1.287112112824398e+00 2.044811041435716e+00 1.322719201283595e-01 1.154840192696039e+00
3.690488632956987e+00 3.166007378483934e+00 1.304335534992347e+00 2.386153097964640e+00 1.412926886064566e-01 1.163042846385890e+00
3.528825961573188e+00 2.975587061811122e+00 1.224936933063040e+00 2.303889028510147e+00 1.328702722459018e-01 1.092066660817138e+00
3.597244829160500e+00 2.926214249811199e+00 1.265979219893832e+00 2.331265609266667e+00 1.316351788734312e-01 1.134344041020402e+00
2.178411261098686e+00 4.742263568580434e+00 1.298400040475316e+00 8.800112206233699e-01 1.320653447374652e-01 1.166334695737851e+00
3.214147850893730e+00 3.556347204709059e+00 1.244389200671107e+00 1.969758650222623e+00 1.393950306639911e-01 1.104994170007116e+00
3.488224102479317e+00 3.128890566665229e+00 1.226579758933622e+00 2.261644343545695e+00 1.383525033769452e-01 1.088227255556678e+00
3.290462483925849e+00 2.914825290871550e+00 1.296507425402079e+00 1.993955058523770e+00 1.152063632573393e-01 1.181301062144740e+00
3.533037286889481e+00 2.977077422861677e+00 1.250253191109706e+00 2.282784095779775e+00 1.311777205093066e-01 1.119075470600400e+00
3.420236585301674e+00 2.873684884662328e+00 1.261420069953992e+00 2.158816515347682e+00 1.210192006994974e-01 1.140400869254495e+00
3.721943445802981e+00 2.841463373018847e+00 1.216029459594766e+00 2.505913986208215e+00 1.380848899311898e-01 1.077944569663576e+00
3.522649768356736e+00 2.820822123561415e+00 1.281080106438892e+00 2.241569661917844e+00 1.239196813692145e-01 1.157160425069678e+00
3.345530693634740e+00 2.841960429083363e+00 1.254898856290141e+00 2.090631837344599e+00 1.177916703432314e-01 1.137107185946909e+00
3.380245903194260e+00 3.056410427626327e+00 1.247434410141387e+00 2.132811493052873e+00 1.291662282809239e-01 1.118268181860463e+00
3.269263476191472e+00 3.462785114846629e+00 1.284590488528096e+00 1.984672987663375e+00 1.330432522008726e-01 1.151547236327223e+00
3.097688118175464e+00 4.111477454035617e+00 1.242202525376623e+00 1.855485592798841e+00 1.561953304835789e-01 1.086007194893044e+00
3.247928319301272e+00 3.484293610777894e+00 1.288174721429151e+00 1.959753597872121e+00 1.339899416791671e-01 1.154184779749984e+00
3.317613778349020e+00 3.487962066416420e+00 1.253150231368029e+00 2.064463546980991e+00 1.404433614947906e-01 1.112706869873239e+00
3.241108677889435e+00 3.270086670956931e+00 1.245004751344992e+00 1.996103926544443e+00 1.309952837959961e-01 1.114009467548996e+00
3.177040841537855e+00 2.940060650691266e+00 1.285101134919999e+00 1.891939706617857e+00 1.105083209976777e-01 1.174592813922321e+00
3.433832306882663e+00 3.012444919748634e+00 1.297008110810746e+00 2.136824196071917e+00 1.255185305969685e-01 1.171489580213778e+00
3.420011632565183e+00 2.463711601487048e+00 1.261192069074863e+00 2.158819563490321e+00 1.079726850082724e-01 1.153219384066590e+00
3.532955720190405e+00 2.887701279073532e+00 1.251029639187321e+00 2.281926081003084e+00 1.295489778172455e-01 1.121480661370077e+00
3.597773660451878e+00 2.969344680792252e+00 1.219608842144538e+00 2.378164818307341e+00 1.354510918856501e-01 1.084157750258888e+00
3.227869632107491e+00 3.655203742733662e+00 1.260630139504547e+00 1.967239492602944e+00 1.416521530229157e-01 1.118977986481631e+00
2.985112887269747e+00 3.792756162195924e+00 1.287352423619600e+00 1.697760463650147e+00 1.351115829826862e-01 1.152240840636913e+00
3.162862465720311e+00 3.554186965983068e+00 1.280109864384295e+00 1.882752601336016e+00 1.356788036410312e-01 1.144431060743265e+00
3.445393499006236e+00 3.406576520634207e+00 1.301164470648818e+00 2.144229028357418e+00 1.372330808561566e-01 1.163931389792661e+00
3.579496447723589e+00 2.922871265150409e+00 1.269768530377987e+00 2.309727917345602e+00 1.285905156443330e-01 1.141178014733655e+00
3.634442981122929e+00 2.741022018818748e+00 1.273692136835249e+00 2.360750844287679e+00 1.258327107728971e-01 1.147859426062353e+00
3.413696640074195e+00 2.768009296635856e+00 1.247419333361052e+00 2.166277306713143e+00 1.192470750916618e-01 1.128172258269390e+00
2.917760872092688e+00 3.976947794398744e+00 1.277291531940701e+00 1.640469340151987e+00 1.393183312501887e-01 1.137973200690513e+00
3.443389186474264e+00 3.310059349301585e+00 1.270974749986325e+00 2.172414436487939e+00 1.368169327261219e-01 1.134157817260204e+00
3.591725753387438e+00 2.642470995016942e+00 1.282352469263798e+00 2.309373284123640e+00 1.200559404402148e-01 1.162296528823583e+00
3.287632812435212e+00 3.741708111643127e+00 1.281348709442817e+00 2.006284102992395e+00 1.455140796572818e-01 1.135834629785536e+00
3.214180298847445e+00 3.460411008155518e+00 1.250809039791483e+00 1.963371259055962e+00 1.347340871811012e-01 1.116074952610381e+00
3.200284079131581e+00 3.343173688306694e+00 1.258810622817681e+00 1.941473456313900e+00 1.297943068072413e-01 1.129016316010440e+00
3.361663951298997e+00 3.139529431901398e+00 1.270353925844548e+00 2.091310025454448e+00 1.272667324536985e-01 1.143087193390849e+00
3.658414783416986e+00 2.759672210910159e+00 1.241671488111952e+00 2.416743295305034e+00 1.296953554541886e-01 1.111976132657764e+00
3.542098274226389e+00 3.103621315491450e+00 1.259396698057107e+00 2.282701576169281e+00 1.355451756032638e-01 1.123851522453843e+00
3.126435588135571e+00 3.705571283037899e+00 1.290132266953670e+00 1.836303321181901e+00 1.358279816509481e-01 1.154304285302722e+00
3.380664420590363e+00 3.317243197895518e+00 1.278498517177937e+00 2.102165903412426e+00 1.331286843017450e-01 1.145369832876192e+00
3.329932909507831e+00 3.028992705398324e+00 1.279310130586963e+00 2.050622778920868e+00 1.219081061522952e-01 1.157402024434668e+00
3.186690109368063e+00 3.607956299085470e+00 1.243862846567462e+00 1.942827262800601e+00 1.402243777074390e-01 1.103638468860023e+00
3.414631534277017e+00 3.163468697235688e+00 1.232633794430321e+00 2.181997739846696e+00 1.348663986233803e-01 1.097767395806940e+00
3.470047571886202e+00 2.890068409296670e+00 1.304964673548789e+00 2.165082898337413e+00 1.213073238860961e-01 1.183657349662692e+00
3.053587159568736e+00 3.312393518013923e+00 1.316453131922609e+00 1.737134027646127e+00 1.163350484433211e-01 1.200118083479289e+00
3.158417128736337e+00 3.360174486845062e+00 1.317531898673592e+00 1.840885230062745e+00 1.239251597321221e-01 1.193606738941470e+00
3.517419194546376e+00 2.862102090444100e+00 1.252698105073130e+00 2.264721089473246e+00 1.276760368576415e-01 1.125022068215489e+00
3.575830613246539e+00 2.673498251072385e+00 1.294452473279922e+00 2.281378139966617e+00 1.199011684255480e-01 1.174551304854373e+00
3.542956688966976e+00 3.323225816831375e+00 1.292320892504392e+00 2.250635796462584e+00 1.395489570017802e-01 1.152771935502612e+00
3.545907098022616e+00 3.060875273888820e+00 1.271334784280497e+00 2.274572313742119e+00 1.318093845849004e-01 1.139525399695597e+00
3.165315121016656e+00 3.061956699937511e+00 1.297560717395176e+00 1.867754403621480e+00 1.142102990648705e-01 1.183350418330306e+00
2.933409516589644e+00 3.524307411305166e+00 1.286315871418089e+00 1.647093645171555e+00 1.204021216165218e-01 1.165913749801568e+00
3.516130470709931e+00 2.951380105411480e+00 1.276466176162904e+00 2.239664294547027e+00 1.267851090311452e-01 1.149681067131759e+00
3.191367152348161e+00 3.594118546836744e+00 1.275262175715580e+00 1.916104976632581e+00 1.348691345070420e-01 1.140393041208539e+00
3.354922848741524e+00 3.352856940366154e+00 1.279015254812128e+00 2.075907593929397e+00 1.332556613507211e-01 1.145759593461406e+00
3.406622901183206e+00 3.014931566802105e+00 1.247918394207235e+00 2.158704506975972e+00 1.280762103083401e-01 1.119842183898895e+00
